,index,img,title,price,rating,link,id
164,167,https://rukminim1.flixcart.com/image/800/960/xif0q/ethnic-set/j/z/g/xxl-131-navy-kurta-pant-dupatta-set-ziva-fashion-original-imag892p5dzezmfq-bb.jpeg?q=50,"Ziva Fashion 
Women Kurta and Pant Set Viscose Rayon",999,"4.215,954 ratings and 1,636 reviews",https://www.flipkart.com/ziva-fashion-women-kurta-pant-set/p/itm7debc3ae6a13d?pid=ETHG892PVFEXWZBH&lid=LSTETHG892PVFEXWZBHP1IEEE&marketplace=FLIPKART&store=clo&srno=b_5_168&otracker=nmenu_sub_Women_0_Clothing&iid=en_sNyKdO93QtiaBNx1O7cpmTUB3d9Q2%2B9FqiaMCDtbXPv7jYJ84%2FcvUF3opUuYcnd8BQxW1t6WWhQhVGA9tTQPFA%3D%3D&ssid=c2o1tws3f40000001659226137666,33cc03fa-1a4c-4486-9100-61199b6fc963
165,168,https://rukminim1.flixcart.com/image/800/960/knw2v0w0/sari/l/q/s/free-ma-r-visena-fab-unstitched-original-imag2gm6hhfzbuhy.jpeg?q=50,"VIRTOYA FAB 
Embroidered Bollywood Net Saree  (Black)",629,3.6790 ratings and 36 reviews,https://www.flipkart.com/virtoya-fab-embroidered-bollywood-net-saree/p/itma770ddbb506c2?pid=SARG2GMVXKVWGYSR&lid=LSTSARG2GMVXKVWGYSRIM9N7G&marketplace=FLIPKART&store=clo&srno=b_5_169&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.SARG2GMVXKVWGYSR.SEARCH&ssid=c2o1tws3f40000001659226137666,6bae0ef0-fe57-407c-bf8e-8908dd6a9d76
166,169,https://rukminim1.flixcart.com/image/800/960/k0flmkw0/bra/m/c/3/30-maroonbrapackof3-victall-original-imafk8gxuprtaj9g.jpeg?q=50,"Maroon by Maroon 
Pack of 3 Women Full Coverage Non Padded Bra  (Multicolor)",278,"4.144,476 ratings and 7,061 reviews",https://www.flipkart.com/maroon-women-full-coverage-non-padded-bra/p/itm73c61e2b0a60f?pid=BRAFF88SXHHFVCDF&lid=LSTBRAFF88SXHHFVCDFMPBKUQ&marketplace=FLIPKART&store=clo&srno=b_5_170&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.BRAFF88SXHHFVCDF.SEARCH&ssid=c2o1tws3f40000001659226137666,92fd9feb-5580-4bbe-952b-c456da4fb5e2
167,170,https://rukminim1.flixcart.com/image/800/960/xif0q/sari/l/t/a/free-karisma-navypink-villagius-unstitched-original-imagyxhezx6phne8-bb.jpeg?q=50,"VILLAGIUS 
Woven Dharmavaram Jacquard Saree  (Dark Blue)",499,"4.15,442 ratings and 623 reviews",https://www.flipkart.com/villagius-woven-dharmavaram-jacquard-saree/p/itm83fec311ec6ae?pid=SARGYVA4HRVEYBCZ&lid=LSTSARGYVA4HRVEYBCZNYOQ9E&marketplace=FLIPKART&store=clo&srno=b_5_171&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.SARGYVA4HRVEYBCZ.SEARCH&ssid=c2o1tws3f40000001659226137666,a68432dd-f016-4e04-8445-c713a63ac10d
168,171,https://rukminim1.flixcart.com/image/800/960/xif0q/ethnic-set/x/g/o/m-81vs1071krskt-vasant-apparel-original-imaggjehpabyugdh.jpeg?q=50,"VASANT APPAREL 
Women Kurta and Skirt Set Viscose Rayon",499,"4.17,598 ratings and 710 reviews",https://www.flipkart.com/vasant-apparel-women-kurta-skirt-set/p/itm396128d9c1c3f?pid=ETHGYNMNWGYHYZ5N&lid=LSTETHGYNMNWGYHYZ5N86BXBY&marketplace=FLIPKART&store=clo&srno=b_5_172&otracker=nmenu_sub_Women_0_Clothing&iid=en_sNyKdO93QtiaBNx1O7cpmTUB3d9Q2%2B9FqiaMCDtbXPt4sDwAKuo84F8hf696TP6bBZeYOIyd4hHeYRL1HCMGZg%3D%3D&ssid=c2o1tws3f40000001659226137666,f2e163db-2310-44b5-9de6-876d85e1ec5a
169,172,https://rukminim1.flixcart.com/image/800/960/jzrb53k0/bra/k/v/r/36c-chanderkiran-white-groversons-paris-beauty-original-imafjppp7mf6zefh.jpeg?q=50,"Groversons Paris Beauty 
Pack of 2 Women Full Coverage Non Padded Bra  (White)",260,"3.82,223 ratings and 210 reviews",https://www.flipkart.com/groversons-paris-beauty-chanderkiran-women-full-coverage-non-padded-bra/p/itm65fff1488002c?pid=BRAFJPC3RWFSZ4VE&lid=LSTBRAFJPC3RWFSZ4VENBJPR9&marketplace=FLIPKART&store=clo&srno=b_5_173&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.BRAFJPC3RWFSZ4VE.SEARCH&ssid=c2o1tws3f40000001659226137666,4927fb81-d35e-4c64-80d2-4e47b33097a8
170,173,https://rukminim1.flixcart.com/image/800/960/xif0q/kurta/8/z/k/s-aline-kurta-13-green-khadi-colorvalley-original-imagbbqfq92knhza-bb.jpeg?q=50,"COLORVALLEY 
Women Printed Viscose Rayon A-line Kurta  (Dark Green)",331,4.1634 ratings and 71 reviews,https://www.flipkart.com/colorvalley-women-printed-a-line-kurta/p/itme1265de9cc8dd?pid=KTAGBBQFG29TKNZV&lid=LSTKTAGBBQFG29TKNZVFCYLUD&marketplace=FLIPKART&store=clo&srno=b_5_174&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.KTAGBBQFG29TKNZV.SEARCH&ssid=c2o1tws3f40000001659226137666,fd9406ff-5ff0-4aee-9314-84c02d7ce2fa
171,174,https://rukminim1.flixcart.com/image/800/960/xif0q/kurta/z/b/q/xxl-psk103-glorious-original-imaftnbjjzfgxzej-bb.jpeg?q=50,"Glorious 
Women Chevron/Zig Zag Cotton Blend A-line Kurta  (Pink)",424,"418,287 ratings and 2,200 reviews",https://www.flipkart.com/glorious-women-chevron-zig-zag-a-line-kurta/p/itm220d5271d74f3?pid=KTAFTNBY2BH8KHTD&lid=LSTKTAFTNBY2BH8KHTD5AUOA5&marketplace=FLIPKART&store=clo&srno=b_5_175&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.KTAFTNBY2BH8KHTD.SEARCH&ssid=c2o1tws3f40000001659226137666,163f56bf-1d2b-4fb5-bbfa-1a65a2edd014
172,175,https://rukminim1.flixcart.com/image/800/960/xif0q/ethnic-set/h/r/p/s-maroonhardup-nikora-original-imag9fe2ggzchgzy-bb.jpeg?q=50,"NIKORA 
Women Kurta and Dupatta Set Viscose Rayon",499,"4.26,487 ratings and 568 reviews",https://www.flipkart.com/nikora-women-kurta-dupatta-set/p/itm065844cc2042e?pid=ETHG9FE2MMFGZU4J&lid=LSTETHG9FE2MMFGZU4JBS0KB3&marketplace=FLIPKART&store=clo&srno=b_5_176&otracker=nmenu_sub_Women_0_Clothing&iid=en_sNyKdO93QtiaBNx1O7cpmTUB3d9Q2%2B9FqiaMCDtbXPuBFmBUSWHVcxiA3ofm5Fxl11ARSmU88MGBtCFWdaSbEQ%3D%3D&ssid=c2o1tws3f40000001659226137666,78072ee3-0b39-41af-b342-1392741dc2ad
173,176,https://rukminim1.flixcart.com/image/800/960/xif0q/sari/y/5/f/free-black-vjs1299-1-v-j-fashion-vjs1299-1-original-imafjfbhjr7hmmtz-bb.jpeg?q=50,"VJ FASHION 
Solid Fashion Cotton Silk Saree  (Black)",333,"411,984 ratings and 1,401 reviews",https://www.flipkart.com/vj-fashion-solid-cotton-silk-saree/p/itmf35e1d4e08307?pid=SARFJF9ZVUDHSGCD&lid=LSTSARFJF9ZVUDHSGCDFFAG4F&marketplace=FLIPKART&store=clo&srno=b_5_177&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.SARFJF9ZVUDHSGCD.SEARCH&ssid=c2o1tws3f40000001659226137666,13dc13ec-83a3-413a-bd9b-6e0b7705dee9
174,177,https://rukminim1.flixcart.com/image/800/960/xif0q/sari/z/2/u/free-n260aw-must-wine-villagius-unstitched-original-imafzhffmkcmsjp7-bb.jpeg?q=50,"VILLAGIUS 
Striped Dharmavaram Cotton Silk Saree  (Mustard, Magenta)",288,"430,256 ratings and 2,939 reviews",https://www.flipkart.com/villagius-striped-dharmavaram-cotton-silk-saree/p/itmc1956f7c120bd?pid=SARFZHFG5HQTYEWB&lid=LSTSARFZHFG5HQTYEWBIC1X9N&marketplace=FLIPKART&store=clo&srno=b_5_178&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.SARFZHFG5HQTYEWB.SEARCH&ssid=c2o1tws3f40000001659226137666,788aafb1-a68b-40f5-ac04-89f85365a1a8
175,178,https://rukminim1.flixcart.com/image/800/960/kfoapow0-0/trouser/v/4/k/32-jogger-a1-army-q-rious-original-imafw2kysncg38zy.jpeg?q=50,"Q-Rious 
Regular Fit Women Green Cotton Blend Trousers",449,"3.97,520 ratings and 923 reviews",https://www.flipkart.com/q-rious-regular-fit-women-green-trousers/p/itm0b1b1c691d5c9?pid=TROFP9WUTEUHMTE4&lid=LSTTROFP9WUTEUHMTE4OTNWTX&marketplace=FLIPKART&store=clo&srno=b_5_179&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.TROFP9WUTEUHMTE4.SEARCH&ssid=c2o1tws3f40000001659226137666,b51af2c5-2769-48c2-96c8-d3f0fd5aec51
176,179,https://rukminim1.flixcart.com/image/800/960/xif0q/ethnic-set/t/g/g/l-slk-111-black-subh-laxmi-original-imafzsfk2fpgfcwh-bb-bb.jpeg?q=50,"SUBH LAXMI 
Women Kurta and Palazzo Set Pure Cotton",494,"4.334,144 ratings and 3,712 reviews",https://www.flipkart.com/subh-laxmi-women-kurta-palazzo-set/p/itm773a4089f9ae7?pid=ETHFVFZZSSBBWQGG&lid=LSTETHFVFZZSSBBWQGG6SMKXE&marketplace=FLIPKART&store=clo&srno=b_5_180&otracker=nmenu_sub_Women_0_Clothing&iid=en_sNyKdO93QtiaBNx1O7cpmTUB3d9Q2%2B9FqiaMCDtbXPv%2F0kGobmnO%2BHgOX9gqlpuSK7zoUeVrdc2NdUqE8S1dkw%3D%3D&ssid=c2o1tws3f40000001659226137666,9b4e73da-9b36-4a18-be27-5d358e5980ca
177,180,https://rukminim1.flixcart.com/image/800/960/xif0q/kurta/t/8/i/xl-kr-06-black-kriska-original-imafxqutwgxfb2ce-bb.jpeg?q=50,"Kriska 
Women Embroidered Viscose Rayon A-line Kurta  (Black)",399,"4.146,396 ratings and 5,340 reviews",https://www.flipkart.com/kriska-women-embroidered-a-line-kurta/p/itm75c3ebb648028?pid=KTAFXQV92WADEVSR&lid=LSTKTAFXQV92WADEVSR3YRXPV&marketplace=FLIPKART&store=clo&srno=b_5_181&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.KTAFXQV92WADEVSR.SEARCH&ssid=c2o1tws3f40000001659226137666,cb794a4e-4f51-4be8-aef9-720e65e23753
178,181,https://rukminim1.flixcart.com/image/800/960/xif0q/t-shirt/u/f/u/xs-mtro18-rn-hs-pink-white-revolutionpink-white-metronaut-original-imafk5647gxzygtu-bb.jpeg?q=50,"METRONAUT By Flipkart 
Womens - round neck t shirt Printed Women Polo Neck White, Pink T-Shirt",287,"4.247,291 ratings and 6,297 reviews",https://www.flipkart.com/metronaut-womens-round-neck-t-shirt-printed-women-polo-white-pink-t-shirt/p/itm29aed4f34def0?pid=TSHFK53PM7GYWAUF&lid=LSTTSHFK53PM7GYWAUFADLLAP&marketplace=FLIPKART&store=clo&srno=b_5_182&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.TSHFK53PM7GYWAUF.SEARCH&ssid=c2o1tws3f40000001659226137666,3df78afb-9b14-432e-86d0-8fb74ebc5e4a
179,182,https://rukminim1.flixcart.com/image/800/960/xif0q/ethnic-set/u/j/o/l-palazzo-07-printed-a3-fashion-original-imagcj39nzvfmtuz-bb-bb.jpeg?q=50,"TexStile 
Women Kurta, Pant And Dupatta Set Cotton Blend",539,"4.11,816 ratings and 196 reviews",https://www.flipkart.com/texstile-women-kurta-pant-dupatta-set/p/itm48f7865cd1463?pid=ETHGC4HJAGCEUKRZ&lid=LSTETHGC4HJAGCEUKRZDBWSKI&marketplace=FLIPKART&store=clo&srno=b_5_183&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.ETHGC4HJAGCEUKRZ.SEARCH&ssid=c2o1tws3f40000001659226137666,e0c6b4a9-1f1c-4723-9d64-04e9d0ccfeee
180,183,https://rukminim1.flixcart.com/image/800/960/xif0q/sari/v/r/r/free-l-k-gajari-new-sarees-sari-sare-saree-saris-sadi-sarii-original-imagcgp2qnqkwhse-bb.jpeg?q=50,"KING VULTURE 
Woven, Embroidered, Paisley, Self Design, Floral Print, Dyed, Printed Banarasi Cotton Blend, Silk Blend Saree  (Pink, Multicolor)",732,"4.12,205 ratings and 197 reviews",https://www.flipkart.com/king-vulture-woven-embroidered-paisley-self-design-floral-print-dyed-printed-banarasi-cotton-blend-silk-blend-saree/p/itmf5f8d7c4d1faa?pid=SARGBKZ538RQGSF5&lid=LSTSARGBKZ538RQGSF50QMRLI&marketplace=FLIPKART&store=clo&srno=b_5_184&otracker=nmenu_sub_Women_0_Clothing&iid=en_sNyKdO93QtiaBNx1O7cpmTUB3d9Q2%2B9FqiaMCDtbXPvlFx6J5sYaQ%2B7cpc%2FYbIYNGrNM8rCsKUeuxnJ7YiVq2w%3D%3D&ssid=c2o1tws3f40000001659226137666,6d9cf065-54b7-4d77-a776-1335957210f1
181,184,https://rukminim1.flixcart.com/image/800/960/kxz0pe80/kurta/u/w/v/s-ss-31-hitu-green-femvy-original-imagab5t5jjhzxbz.jpeg?q=50,"Raiyani Fashion 
Women Embroidered Georgette Straight Kurta  (Green)",359,3.8197 ratings and 21 reviews,https://www.flipkart.com/raiyani-fashion-women-embroidered-straight-kurta/p/itm8e447bb1055fd?pid=KTAGAUVNZHWQZW3R&lid=LSTKTAGAUVNZHWQZW3RQLGZ4N&marketplace=FLIPKART&store=clo&srno=b_5_185&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.KTAGAUVNZHWQZW3R.SEARCH&ssid=c2o1tws3f40000001659226137666,eab44ef0-4a9c-473d-b364-57d7f298ace4
182,185,https://rukminim1.flixcart.com/image/800/960/ke8uv0w0-0/kurta/y/q/6/m-stylish229-h-ngreenstraightkurta-m-new-stylish-original-imafuzammkbrhmjk.jpeg?q=50,"NEW STYLISH 
Women Solid Cotton Blend Straight Kurta  (Green)",328,"3.92,620 ratings and 299 reviews",https://www.flipkart.com/new-stylish-women-solid-straight-kurta/p/itm5b718d7e461e4?pid=KTAFUZAM6WUP8FMU&lid=LSTKTAFUZAM6WUP8FMUJATLGW&marketplace=FLIPKART&store=clo&srno=b_5_186&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.KTAFUZAM6WUP8FMU.SEARCH&ssid=c2o1tws3f40000001659226137666,fc09f5d8-c087-4814-a18d-ffd911e00749
183,186,https://rukminim1.flixcart.com/image/800/960/xif0q/kurta/e/5/q/l-ku-akii-blue-l-piludi-original-imagfdugmfc9cayt-bb-bb.jpeg?q=50,"PILUDI 
Women Embroidered Viscose Rayon Straight Kurta  (Dark Blue)",369,"414,295 ratings and 1,498 reviews",https://www.flipkart.com/piludi-women-embroidered-straight-kurta/p/itm1f286a45aee8c?pid=KTAGFDUGFKHHFHFD&lid=LSTKTAGFDUGFKHHFHFDYTGCN2&marketplace=FLIPKART&store=clo&srno=b_5_187&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.KTAGFDUGFKHHFHFD.SEARCH&ssid=c2o1tws3f40000001659226137666,46657d53-3f0f-4a7c-8707-cdb6560dedbe
184,187,https://rukminim1.flixcart.com/image/800/960/xif0q/top/3/f/x/xxl-slk-24-subh-laxmi-original-imafzs22gtjhaagm-bb.jpeg?q=50,"SUBH LAXMI 
Casual Bell Sleeves Printed Women Orange Top",359,"4.11,926 ratings and 221 reviews",https://www.flipkart.com/subh-laxmi-casual-bell-sleeve-printed-women-orange-top/p/itmd612c5d9fc59c?pid=TOPFVGTTWWKGQJFH&lid=LSTTOPFVGTTWWKGQJFHFQ53XH&marketplace=FLIPKART&store=clo&srno=b_5_188&otracker=nmenu_sub_Women_0_Clothing&iid=en_sNyKdO93QtiaBNx1O7cpmTUB3d9Q2%2B9FqiaMCDtbXPv7UbdVe7gRkNzKbfJxZmmhN10NNNjGV99lYL82swKX7g%3D%3D&ssid=c2o1tws3f40000001659226137666,cfe17c7a-8aaa-4390-8600-6b899aea8248
185,188,https://rukminim1.flixcart.com/image/800/960/xif0q/kurta/r/o/y/xs-beel-01-lamba-creations-original-imagam87z5rzz7qz-bb.jpeg?q=50,"Lamba Creations 
Women Printed Viscose Rayon Straight Kurta  (Black)",298,"4.24,281 ratings and 543 reviews",https://www.flipkart.com/lamba-creations-women-printed-straight-kurta/p/itm7ef7df8af6215?pid=KTAGAM87ZRR5BQGG&lid=LSTKTAGAM87ZRR5BQGGN8DAMI&marketplace=FLIPKART&store=clo&srno=b_5_189&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.KTAGAM87ZRR5BQGG.SEARCH&ssid=c2o1tws3f40000001659226137666,7887aa6c-cf94-46d8-bf72-054f4469d386
186,189,https://rukminim1.flixcart.com/image/800/960/xif0q/top/u/m/j/m-dfs-singham-original-imagdnfygpb2jhjg-bb.jpeg?q=50,"Singham 
Casual Cuffed Sleeves Color Block Women White, Black Top",275,"41,396 ratings and 97 reviews",https://www.flipkart.com/singham-casual-color-block-women-white-black-top/p/itm53ab6c02fbb13?pid=TOPGDHYNTHYZ5A3C&lid=LSTTOPGDHYNTHYZ5A3CAVX6GU&marketplace=FLIPKART&store=clo&srno=b_5_190&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.TOPGDHYNTHYZ5A3C.SEARCH&ssid=c2o1tws3f40000001659226137666,752991b1-8103-4fe8-96c2-85646584bf4b
187,190,https://rukminim1.flixcart.com/image/800/960/xif0q/gown/q/c/d/na-xxl-short-sleeve-stitched-ss-04-jash-creation-na-original-imag3hyesubkhaxw-bb.jpeg?q=50,"Femvy 
Solid Georgette Blend Stitched Flared/A-line Gown  (Blue)",449,"4.124,482 ratings and 2,604 reviews",https://www.flipkart.com/femvy-flared-a-line-gown/p/itmf2b6101bd0a26?pid=GWNG3N62G8J8RSW7&lid=LSTGWNG3N62G8J8RSW7DZWZMV&marketplace=FLIPKART&store=clo&srno=b_5_191&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.GWNG3N62G8J8RSW7.SEARCH&ssid=c2o1tws3f40000001659226137666,959822dc-9edb-4b6e-90f6-358eac27890d
188,191,https://rukminim1.flixcart.com/image/800/960/ktop5e80/shopsy-dupatta/a/g/r/2-meters-10-cotton-blend-raj-lace-pack-of-10-nakoda-creation-original-imag6zg8gxkyrubk.jpeg?q=50,"Nakoda Creation 
Cotton Blend Printed Multicolor Women Dupatta",521,3.9771 ratings and 88 reviews,https://www.flipkart.com/nakoda-creation-cotton-blend-printed-women-dupatta/p/itmbabd190ce0d03?pid=DUPG78DBYDQZTGEH&lid=LSTDUPG78DBYDQZTGEHDG0EOG&marketplace=FLIPKART&store=clo&srno=b_5_192&otracker=nmenu_sub_Women_0_Clothing&iid=en_sNyKdO93QtiaBNx1O7cpmTUB3d9Q2%2B9FqiaMCDtbXPsBxnhWDB3OSgfGq69geJAf1CQ1EVgjkKWOfDzqd9nzxg%3D%3D&ssid=c2o1tws3f40000001659226137666,c4602a56-46bb-4f08-bf13-4ed2c6208dcc
189,192,https://rukminim1.flixcart.com/image/800/960/xif0q/sari/d/z/w/free-grey-15386-laheja-unstitched-original-imagbhh8hwgnrzrf-bb.jpeg?q=50,"LAHEJA 
Embellished, Floral Print, Striped Bandhani Chiffon Saree  (Multicolor)",478,3.9438 ratings and 39 reviews,https://www.flipkart.com/laheja-embellished-floral-print-striped-bandhani-chiffon-saree/p/itm15936b02c0e2a?pid=SARGBHH8RHJYHUKG&lid=LSTSARGBHH8RHJYHUKGMHQUDV&marketplace=FLIPKART&store=clo&srno=b_5_193&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.SARGBHH8RHJYHUKG.SEARCH&ssid=c2o1tws3f40000001659226137666,2c90b9d5-f0ec-408a-9abd-fda4914a4d66
190,193,https://rukminim1.flixcart.com/image/800/960/l3es13k0/ethnic-set/t/h/o/l-kurti-pant-dupatta-anushansa-original-imagejcy6w6y7fzz.jpeg?q=50,"anushansa 
Women Kurta, Pant And Dupatta Set Viscose Rayon",799,4317 ratings and 20 reviews,https://www.flipkart.com/anushansa-women-kurta-pant-dupatta-set/p/itm73398ca7f873c?pid=ETHGEJECJGFCB5BB&lid=LSTETHGEJECJGFCB5BBRHJ2ES&marketplace=FLIPKART&store=clo&srno=b_5_194&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.ETHGEJECJGFCB5BB.SEARCH&ssid=c2o1tws3f40000001659226137666,859cd6e0-0a73-4580-8076-adb2bb29d536
191,194,https://rukminim1.flixcart.com/image/800/960/xif0q/ethnic-set/n/j/d/xl-light-green-s-klosia-original-imagb9tccrkx8p4v-bb.jpeg?q=50,"Klosia 
Women Kurta and Pant Set Viscose Rayon",584,"4.23,341 ratings and 395 reviews",https://www.flipkart.com/klosia-women-kurta-pant-set/p/itm9c2d83b22af27?pid=ETHGB9TC3ANPK6JP&lid=LSTETHGB9TC3ANPK6JPVCXRP3&marketplace=FLIPKART&store=clo&srno=b_5_195&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.ETHGB9TC3ANPK6JP.SEARCH&ssid=c2o1tws3f40000001659226137666,a82df4c1-760f-4c54-bdc1-0e682af60ac2
192,195,https://rukminim1.flixcart.com/image/800/960/k4irzbk0/sari/y/q/3/free-chakali-s-b-creation-original-imafnewgn2mndjyz.jpeg?q=50,"S.B Creation 
Self Design, Woven Banarasi Cotton Silk, Silk Blend Saree  (Grey)",496,"49,730 ratings and 1,189 reviews",https://www.flipkart.com/s-b-creation-self-design-woven-banarasi-cotton-silk-silk-blend-saree/p/itma4cfcd0479c28?pid=SARFNENAB4FGGYQ3&lid=LSTSARFNENAB4FGGYQ3YZHRN9&marketplace=FLIPKART&store=clo&srno=b_5_196&otracker=nmenu_sub_Women_0_Clothing&iid=en_sNyKdO93QtiaBNx1O7cpmTUB3d9Q2%2B9FqiaMCDtbXPvLtGc6xYrgECwnSlBap6kVKoFMQ8l32d86FwmuB%2FCXWQ%3D%3D&ssid=c2o1tws3f40000001659226137666,ee5f14db-0c63-4072-ad72-b12a5e2af117
193,196,https://rukminim1.flixcart.com/image/800/960/xif0q/sari/5/t/8/free-pari-24-maroon-dharm-enterprises-original-imafbb2hvzxqhs3x-bb.jpeg?q=50,"Shoppershopee 
Woven Kanjivaram Silk Blend Saree  (Maroon)",440,"449,379 ratings and 5,550 reviews",https://www.flipkart.com/shoppershopee-woven-kanjivaram-silk-blend-saree/p/itm71ef461760ffe?pid=SARFBB3AHHRWGPYN&lid=LSTSARFBB3AHHRWGPYN7A34GA&marketplace=FLIPKART&store=clo&srno=b_5_197&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.SARFBB3AHHRWGPYN.SEARCH&ssid=c2o1tws3f40000001659226137666,d002c0b1-16c8-4c1d-a99d-753b39406076
194,197,https://rukminim1.flixcart.com/image/800/960/xif0q/shopsy-ethnic-set/3/s/6/xs-sp-kurta-set-01-3xl-invachi-original-imagfvy6ncqnepgn-bb.jpeg?q=50,"WOXEN 
Women Kurta and Palazzo Set Art Silk",699,"4.11,068 ratings and 133 reviews",https://www.flipkart.com/woxen-women-kurta-palazzo-set/p/itm72bfb108340b7?pid=ETHGE9HGZRX2NTJP&lid=LSTETHGE9HGZRX2NTJPIN5AET&marketplace=FLIPKART&store=clo&srno=b_5_198&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.ETHGE9HGZRX2NTJP.SEARCH&ssid=c2o1tws3f40000001659226137666,fee020d8-2953-4c52-9b0f-6b2ffc6aef25
195,198,https://rukminim1.flixcart.com/image/800/960/xif0q/kurta/u/w/v/s-ss-31-hitu-green-femvy-original-imagab5t5jjhzxbz-bb.jpeg?q=50,"Vastani Enterprise 
Women Embroidered Georgette Straight Kurta  (Green)",359,"4.13,705 ratings and 437 reviews",https://www.flipkart.com/vastani-enterprise-women-embroidered-straight-kurta/p/itm3c68999b70c88?pid=KTAGAHSKHJN26Z62&lid=LSTKTAGAHSKHJN26Z622IQKBE&marketplace=FLIPKART&store=clo&srno=b_5_199&otracker=nmenu_sub_Women_0_Clothing&iid=cb16e196-7f6f-4725-961e-0c8e8daaafd4.KTAGAHSKHJN26Z62.SEARCH&ssid=c2o1tws3f40000001659226137666,39a3702c-6a7a-4294-9c25-0ab74f0514bf
196,199,https://rukminim1.flixcart.com/image/800/960/k05ljm80/night-dress-nighty/s/w/r/free-mfn581-mallinath-original-imafddnvp25xzfbh.jpeg?q=50,"CINCO 
Women Nighty  (Multicolor)",449,"42,654 ratings and 293 reviews",https://www.flipkart.com/cinco-women-nighty/p/itmfddsh3gwm7kdh?pid=NDNFDDJF9XCEN4K7&lid=LSTNDNFDDJF9XCEN4K7MIGRHY&marketplace=FLIPKART&store=clo&srno=b_5_200&otracker=nmenu_sub_Women_0_Clothing&iid=en_sNyKdO93QtiaBNx1O7cpmTUB3d9Q2%2B9FqiaMCDtbXPtLCTPU24n4Zi7%2BzdnXRXuidydrBFX%2Bpr%2BChcKxAFMfgQ%3D%3D&ssid=c2o1tws3f40000001659226137666,bf386e4d-7258-47a8-b439-fd5367f16d8e
197,200,https://rukminim1.flixcart.com/image/800/960/knhsgi80/dupatta/p/o/r/2-25-meters-da-292-mtc-set-1-deetya-arts-original-imag25x88fjmx2zp.jpeg?q=50,"Deetya arts 
Chiffon Solid Multicolor Women Dupatta",369,"3.81,797 ratings and 159 reviews",https://www.flipkart.com/deetya-arts-chiffon-solid-women-dupatta/p/itmc303a3a3d52f5?pid=DUPG2VQMNVNWABP2&lid=LSTDUPG2VQMNVNWABP2YUO0ZQ&marketplace=FLIPKART&store=clo&srno=b_6_201&otracker=nmenu_sub_Women_0_Clothing&iid=1d8f91f4-3a5c-42dd-8b79-784d7312283c.DUPG2VQMNVNWABP2.SEARCH&ssid=n7xm8u95cg0000001659226157990,1af0cb5c-b00f-45ce-9e4a-98b871f06d3b
